id,tipo,valor,descricao,latitude,longitude,estado,dimensao (m²)
13a85387de75509f755ee92c745b4fae,Apartamento T3,140000.0,,-25.9664885948,32.584395299,Usado,
702f38397c33e3c6095565b7723c5dd2,Apartamento T0,110000.0,"Arrenda-se Apartamento T2 no Condomínio Maria do Carmo Bairro da Sommerschield 

Preço: 110.000,00 Mts (negociáveis) 

2 Quartos 1Suíte
Sala com varanda 
Cozinha moderna 
Wc geral
Climatizado 
Área de serviço
1 lugares de Estacionamento 
Segurança 24/7 

 SHAMÁ IMOSERV 
+ (telefone) 

Office | localizado na rua da Frelimo, N°268 | Bairro da Sommerschield",-25.9643422596,32.5805667304,Novo,
b9dcb25eb6eaed1984798345bf27fafc,Apartamento T3,17000000.0,"Vende-se: Apartamento T3 mobiliado no Condomínio Saphir

- 2 wc’s( 1 suítes, e WC geral) 
- Climatizado
- Cozinha equipada
- Closet
- Prédio novo. 
- Estacionamento para 1 carro. 
- Segurança 24 horas
- Varanda e vidros duplos.
- Av. Eduardo Mondlane 
Av. 24 Eduardo Mondlane, ao lado do MISAU, edificio da loja BATA

Preço: 17.000.000 Mtn",-25.9651352993,32.5796457211,Usado,
113b8552964eddb6f5b81538af7ff71e,Apartamento T4,,"Arrendar : Super apartamento T4 Imoinveste em uma andar alto

Descrição do imóvel: 

- 4 quartos suites
- Sala/Sala de Jantar enorme
- Cozinha equipada com pantry
- Varanda grande com visita panoramica
- 3 lugares de estacionamento
- 1 arrecadação 

Preço : 4.000 usd neg

Para mais informações sobre o imóvel, não hesite em nos contacta",-25.965078219,32.583646097,Novo,280
2b8433edb9facbd91ecef92129f5d97e,Apartamento T2,13500000.0,"VENDE-SE* _No Condomínio Toprack_

Apartamento
Tipo2
Andar baixo
Uma Sala
Uma Suite
1Wc geral
Piscina comum
Ginásio comum
Parqueamento para 2 viaturas
Segurança 24h/24h

*Localização* av j.Nherere

Preço  (telefone) 
Intbie",-25.9705726303,32.5806292658,Novo,
81909ea51cc83f5176a47b90fb83e2f9,Apartamento T0,110000.0,,-25.9674932099,32.5860805311,Novo,
aa99eb3cdadcbdfff7031541baa47c48,Apartamento T4,95000.0,"Arrenda-se: Apartamento T4 (1 suíte) com vista ao mar Polana

Localizado na Rua da Argélia, esquina com a Rua Armando Tivane, próximo ao Polana Shopping, este apartamento foi recentemente remodelado e oferece conforto e excelente localização.
Características:
Sala ampla e espaçosa
4 quartos (1 suíte)
Cozinha americana
3 casas de banho
Área de serviços
Estacionamento privado para 1 viatura
Situado em rua calma
Vista ao mar

 Preço: 95.000 MZN ( 1.490 USD)

Para mais informações sobre o imóvel, não hesite em contactar.",-25.9672464036,32.5805146286,Usado,
f924cc804cba2566c95b471b2c7ec1e0,Apartamento T3,110000.0,"Arrendar : Apartamento T3 no Complexo Tivane


Descrições do imóvel:


Sala ampla
Cozinha moderna
3 quartos
1 suite
2 casas de banho
2 Vaga de estacionamento
Gerador
Elevador novo
Segurança 24/24
Estacionamento para 2 carros.


Preço : 110.000 mzn


Extras :
- localizado em Maputo cidade, Bairro polana, avenida Armando Tivane
- Ideal para pessoas que buscam estar num local com facilidades de acesso


Para mais informações sobre o imóvel, não hesite em nos contactar",-25.9645938655,32.583394335,Novo,
b4c39408000248d9597d997b7671eec5,Apartamento T2,,"Pra @arrendar #apartamento T2 mobilado com 1 suite; na Avenida #Július Nyerere?

Veja esta T2 no edifício Platinum; edifício de construção Portuguesa a 2 minutos do hotel avenida; e bem próximo a melhores restaurantes de Maputo.

USD: 2500

Aguardo a sua ligação pra visitar e fechar contrato.",-25.9686895617,32.5833314375,Novo,
dfa35a0e25ea0deda65f9055b05f84c5,Apartamento T3,85000.0,,-25.9639952882,32.5816681969,Usado,
821845fde056b9dddb34287f0f46bb49,Apartamento T2,110000.0,"Arrenda-se Apartamento T2 no Park Moza na Av. Marginal por Apenas 110.000.00MZN

2 Quartos (1 Suite)
Casa de Banho Geral
Sala de Estar e de Jantar
Cozinha Open Space
Varanda Vista a Dubai 

Piscina
Ginásio
NB:Visitas abertas",-25.9643926393,32.5806623528,Novo,
5197d0efb0ccd8c84233d467d887fb60,Apartamento T3,,,-25.9659004919,32.5849131974,Novo,
541d0a84afa5209a536912879b6a85cc,Apartamento T2,130000.0,"Arrendo Apartamento T2 Mobilado no Aura Residence

- 2 Quartos | Suite
- Cozinha Moderna
- Sala Espaçosa 
- Banheiros 
- Varanda 
- Vista Mar 
- Piscina
- Ginásio 
- parque de diversão 
- parqueamento privado 
-Sommerschield 2 , Av para o Palmar.

Preco: 130.000 Mts

Para mais informações sobre o imóvel, não hesite em contactar.",-25.96696347,32.5811409616,Novo,
899e45ee54ad2ce2f02b8ec50e908b42,Apartamento T2,,"*ARRENDA-SE JN130 3000 USD*

Preço- *3000 USD* 
Localização-Julius Nyerere, *JN130*

Apartamento t2 de luxo 
2 suítes 1 wc geral 
mobilado 
Vista espetacular ao mar 
Cozinha americana 
Piscina, ginásio e área de jogos
Intbbu",-25.9672056163,32.580973985,Novo,
d48a037e90fd3afde0648278bf605abc,Apartamento T3,,"ARRENDA SE 

APARTAMENTO T3 CONDOMÍNIO PALMARAPARTAMENTO T3ESTREIA| ARRENDAMENTO

Arrenda-se: Por Estrear Apartamento T3 no Novíssimo Condomínio Palmar Residence na Rua do Palmar, próximo ao Hospital Privado Bairro da Sommerschield 2

Renda:2.500 Usd 

 Vista Mar
 3x Quartos suítes 
 Cozinha equipada
 4 Wcs 
 Climatizado
 Área de Serviço
 Varandas
 Sistema de Detecção e Combate a Incêndios
 Video Porteiro
 2x Parqueamento
 Segurança Privada 24/7
 5° andar
 Ginásio
 Piscina
 Tanque de água privado
intky",-25.9713148191,32.5865015282,Novo,
403e6564eaa0588382d93df6ea5c9562,Apartamento T3,120000.0,"Arrenda-se apartamento T3 mobilada na Polana no Condomínio Polana Plaza por 120 000MZN com seguintes Características:

>>03 Quartos 
>>1 Suíte;
>>1 WC geral;
>>1 WC de serviços;
>>Sala espaçosa
>>Cozinha completamente equipada;
>>Varandas;
>>Segurança 24h;
>>Água 24 horas;
>>Estacionamento para 2 viatura;
>>Pronta a entrar;
>>piscina
>> Ginásio 
>>Edifício recente e moderno. 

VALOR: 125 000 MZN",-25.9702729834,32.5881633135,Novo,
13ec3ecfa70f8a9885f981d77660f474,Apartamento T1+1,90000.0,"Arrenda-se excelente apartamento T1 Mobiliado no Condomínio Jacarandá 


Descrição:

Quartos: 1 Suíte 
Banheiro: 1 WC Geral
Cozinha: Equipada
Sala: Espaçosa
Condomínio: Piscina e Parque


Renda mensal: 80.000,00mzn",-25.9661471832,32.581950983,Novo,
e54a434881e066a8c0d9228bab9399e2,Apartamento T3,80000.0,"Arrenda-se: Apartamento T3 sem moveis no Condomínio Saphir

- 2 wc’s( 1 suítes, e WC geral) 
- Climatizado
- Cozinha equipada
- Closet
- Prédio novo. 
- Estacionamento para 1 carro. 
- Segurança 24 horas
- Varanda e vidros duplos.
- Av. Eduardo Mondlane 
Av. 24 Eduardo Mondlane, ao lado do MISAU, edificio da loja BATA

Preço: 80.000 Mtn (taxa de condominio inclusa)

Contactos:  (telefone) //  (telefone)",-25.9666035634,32.5816038252,Usado,
ac2164b3738392ea71efb166cb455360,Apartamento T3,120000.0,"*ARRENDA-SE*_Sem Mobília_

*Um apartamento T3 sem mobilia em condominio na Av.24 de Julho quase esquina com Tomás Nduda*

. 3 Quartos 
. 1 suite
. 1WC comum/1Wc de serviço 
. 1 Cozinha Moderna
. 1 Sala de visita e de jantar ampla com varanda grande
. Andar alto com boa vista 
. Condominio Organizado e seguro 
. Estacionamento

Preço *120 000* Mts Negociaveis _incluindo taxa de condominio_
Intnn",-25.9640182666,32.5818502244,Renovado,
b45be3ff1027f6e6620fa3a5ac414f66,Apartamento T3,13000000.0,"Vende-se 
Apartamento T-3, 1 suíte
Todos quartos com Guarda-fatos 
1 WC geral
1 WC de serviço
Sala Espaçosa
Cozinha com Armários
3 varandas 
1o Andar
Parqueamento para 2 V/carros
 Bairro da Sommerschield-1
Rua da Tchamba
Localização:Próximo ao Hotel Capital
Nb:Visitas.
Das 9h às 11h
Das 13h às 17h .2feira/a sábado.
Valor da venda: (telefone) MZN
intky",-25.9654627283,32.5832086013,Renovado,
225181aee11f5913d456913ad86be84d,Apartamento T3,,"Arrenda-se apartamento T3 no condomínio Vicera na rua do Chuindi, Polana cimento A

3 quartos, 1 suite
Sala ampla com luz natural 
Cozinha americana equipada 
3 wc no total
Varanda
Área de serviço com wc
Piscina 
Ginásio 
Estacionamento para 2 viaturas 

Preço sem móveis: 3000. USD 
Preço com móveis: 3500. USD",-25.9651366771,32.5834991841,Usado,
90007e0202cab252c6068fd1c89c2d05,Apartamento T3 Duplex,,"Arrendar : Apartamento Fabuloso T3 sem Mobília no condomínio Maresias,

Descrição do imóvel: 

 3 quartos (2 suites) com guarda-fatos;
 Cozinha americana equipada;
 Sala espaçosa equipada;
 3 casas de banho;
 Área de serviços;
 Vista panorâmica ao mar;
 Estacionamento para 2 viaturas;
 Piscina comum;
 Elevadores novos;
 Segurança 24h.

Preço : 3.000 USD fixos.

Para mais informações sobre o imóvel, não hesite em nos contactar",-25.969418773,32.581722381,Novo,230
39449e589986119d37dc78bb2ac9a9d8,Apartamento T2,120000.0,"@renda 120.000 mzn #apartamento T2 #mobilado aqui no condomínio Maria do Carmo prédio novo a 1 minuto da Av Mao Tsé Tung.

Tem #piscina
Tem #Ginásio 
Tem #estacionamento
Tem #Segurança 24h 

interessado (a) ligue:

imoindporf",-25.9644287889,32.5835438112,,
05b670822c92c55959472aa17253cdc7,Apartamento T3,100000.0,,-25.9694968321,32.5797228162,Usado,
d49d39187ab9a1e8d9c0231b587bc9b8,Apartamento T3,,"NOVO DO MERCADO 
*ARRENDA-SE E VENDE-SE | APARTAMENTO T3 MOBILADO*
* Prédio curto;

*Preço da renda: 2500 USD Negociável*

*Preço da venda : 400.000,00 USD*

 *Bairro Polana Cimento A, Rua do Chuindi.*

* 3 quartos com roupeiros e 1 quais é suíte;
* Sala com acesso a varanda;
* Cozinha moderna;
* 2 Wc’s;
* Dispensa;
* Elevadores;
* Estacionamento para 1 viatura;

Zlr",-25.9662820206,32.5842627589,Novo,
d09d3e3a89ec8348591ae5e00b897610,Apartamento T0,140000.0,"ARRENDA-SE CASA TIPO 3 NO CONDOMÍNIO CASA PRÓPRIA 

Características: 
* 3 quartos (uma suíte) 
* 1 casa de banho geral + de serviço 
* Sala de estar e de jantar amplas 
* Piscina privada 
* Estacionamento para carros 
* Jardim amplo 
* Cozinha moderna 

AV. Julius Nyerere 
-260.000.00 MZN (negociáveis)
Tomo imobiliaria e servicos
Contacto: (telefone)",-25.9655745019,32.5845745444,Novo,
afd9343ff9c2f0af235868e4d955c284,Apartamento T3,,"*Condomínio Lotus* 
*Av: Julius Nyerere*

*VENDE-SE APARTAMENTO POR ESTREAR NOVO COM VISTA AO MAR*

* T3 TODAS SUÍTES. 
* VARANDA ENORME.
* TOTAL 5WCS
* QUARTOS TODOS COM QUARDA FATO
* COZINHAR AMERICANA.
* WC DE VISITAS 
* 3 ELEVADORES. 
* ÁREA DE SERVIÇOS 
* ESTACIONAMENTO 
* SEGURANÇA 24H

*BUDGET: 480.000USD.*
Intbilap 
#sommerschild
#polana",-25.963995932,32.5826705841,Novo,
606937ee27c4d0cc7178695137c0ab67,Apartamento T2,110000.0,"Arrenda-se: Apartamento T2 Mobilado no Xiluva Jardim, Sommerschield

- 02 quarto com roupeiro
- 03 casa de banho , 01 en- suíte 
- Cozinha moderna 
- Prédio pequeno
- Parqueamento privado para 1 carro.
- Condomínio com segurança 
- Piscina, Jardim e uma boa área exterior do edifício ..

Localização: Cidade de Maputo, bairro do Sommerchield 2, Próximo ao Hotel Radisson Blue, escritórios da Anadarko e Glória Hotel

Preço: 110.000 Mtn

Para mais informações sobre o imóvel, não hesite em contactar.",-25.9678208133,32.581737978,Usado,
d5bb6ee7152af59db97cf29c2607e5a0,Apartamento T6,,"ZONA DE ELITE
Temos disponível para arrendamento moradia t6, na Sommerchield 1.

A moradia é Ideal para habitação e para instituições.

Características do imóvel:
Imóvel de 3 pisos
6 quartos
3 salas
Cozinha moderna com copa
5 casas de banho
Área de serviços com a casa de banho e lavandaria
Piscina, jardim e gerador Estacionamento para 4 viaturas
Preço; 7 000 dólares
NB; Visitas devem ser marcadas com antecedência de 1/2 dias.
Intnicasmmchld",-25.9632856175,32.5816291244,Renovado,
e2d1400480f4f818684b93ef00530c0f,Apartamento T2,,"DIRETO

Arrenda-se Apartamento T2 e no Condomínio Galáxia Mar.

- Edifício novo;
- 2 Quartos, 1 en suíte;
- Cozinha moderna equipada;
- Sala ampla;
- Climatizado;
- 1 Lavabos;
- Área de serviços com wc;
- Varandas;
- Terraço com 130 m²;
- Parqueamento;
- Internet Starlink instalada
- Segurança privada 24/7.

Renda: 2.500 USD negociável 

Localizado na Av. Bernabé Thawé, no meio da Avenida Marginal e da Av. Julius Nyerere, próximo do Hotel Polana e Índico Seguros.
Intrpblcn",-25.9673521746,32.588841773,Novo,
a2c1e4b93837a63cd7af5a783c797778,Apartamento T0,150000.0,"*Arrenda-se: Apartamento T3 no914 Imoinvest, Julius Nyerere, Andar *

*Asking MZN: 150,000*

- Vista espetacular para o mar
- 3x quartos uma ensuite
- Cozinha equipada 
- 2
- 3x casas de banho 
- Área de serviço 
- Piscina & Ginasio 
- 2x lugar de estacionamento
Tomo imobiliária e serviços 
 (telefone) WatsApp CHAMADAS SMS
 (telefone) CHAMADAS SMS
Tomo imobiliária e serviços 
 (telefone)",-25.9663163007,32.584528916,Novo,
e8fb6b8c52dae7c05ee64cbb912383f9,Apartamento T3,116100.0,"Apartamento T3 no Imoinveste 
Temos para arrendar:
Apartamento T3 Mobilado no Condomínio Imoinveste. 
Na Avenida Julius Nyerere, no Bairro da Polana, na cidade de Maputo com as seguintes características:
- 3 Quartos.
- 4 Casas de banho, 2 suits. 
- Mobilada. 
- Pronta a habitar. 
- Ginasio. 
- Pátio para crianças. 
- Piscina Comum.
- Cozinha equipada. 
- Sala.
- Area de Serviços.
- Pronta habitar.
- Climatizada.
- Varandas.
- Estacionamento para 1 carro.
- Valor da Renda: 1800 USD

3-Bedroom Apartment in Imoinveste
We have for rent:
Furnished 3-Bedroom Apartment in the Imoinveste Condominium.
On Julius Nyerere Avenue, in the Polana neighborhood, Maputo city, with the following features:
- 3 Bedrooms.
- 4 Bathrooms, 2 suites.
- Furnished.
- Move-in ready.
- Gym.
- Children’s playground.
- Shared pool.
- Equipped kitchen.
- Living room.
- Service area.
- Move-in ready.
- Air-conditioned.
- Balconies.
- Parking for 1 car.
- Rent: 1,800 USD
Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9655348389,32.5848917291,Usado,
c5a6cb2191ccb0680efe9e4e609fa57f,Apartamento T3,140000.0,,-25.9676061327,32.5812826289,Usado,
ffea531b499d6c67da21dbd80bf2501d,Apartamento T4,85000.0,"Disponível @renda apartamento T4+1 pra escritório/ habitação. Aqui na sommerschield. MZN: 85.000

 4x Quartos (1x Ensuite)
 Quartos grande c/Roupeiros 
 Sala enorme
 Cablagem 
 Cozinha Ampla 
 WCs Moderno
 2x Parqueamentos 
 Segurança 24/7
 2° piso 
 Condomínio Organizado

Interessado (a) ligue:
+ (telefone) 

imoindcremildcelio",-25.9661689739,32.5789641828,,
6e451ba8a13aad7939743b8935eb34d0,Apartamento T2,,"Vender : Apartamento T2 no prestigiado Condomínio Aura Residence

Descrição do imóvel :

- 2 Quartos espaçosos (1 Suite)
- Casa de banho de apoio
- Cozinha Open Space moderna e funcional
- Varanda privativa com magnífica vista para o mar
- Estacionamento privativo
- Gerador de apoio
- Piscina para momentos de lazer e relaxamento
- Ginásio totalmente equipado
- Segurança 24 horas
- Ambiente tranquilo, exclusivo e familiar

Preço: 250.000 usd

Para mais informações sobre o imóvel, não hesite em nos contactar",-25.968995083,32.5892616869,Novo,150
a779dfb1de837f5d462f8b55d3932735,Apartamento T3,125000.0,"Sala espaçosa com acesso a varanda, vista a baía;
 3 Quartos com roupeiros (1 suite)
 Cozinha americana totalmente equipada;
 Área de serviço/escritório;
 Piscina na varanda;

Áreas comuns:
 Piscina 
 Ginásio
 Campo para pratica de desportos
 Jardim
 Parque infantil

 Estacionamento na cave para 4 viaturas;
 Segurança 24 horas

Av. Unemo, Bairro da Malanga, Maputo Moçambique",-25.9541175622,32.5578853992,Usado,
d5904563e89f48f92bb30dcf46c8a2bf,Apartamento T3,,"Edifício Vicera
Tipo 3
1 Suite
1 casa de banho social 
Cozinha equipada 
Cozinha exterior 
Área de Serviço 
Piscina Comum 
Ginásio 
Com móveis:3500 Dólares 
Sem móveis: 3000 Dólares",-25.9646544096,32.5838118204,,
90c80dea1692121f892cb890037ff540,Apartamento T3,,"T3 @ Condomínio Sun Rise (Av. Marginal).
Preço: 3.000 USD
- Apartamento Vista mar 
- 3x quartos (1x Ensuite)
- Cozinha Espaçosa & Equipada
- WC Moderno
- Climatizado
- Área de Serviço
- WC de Colaboradores
- Segurança Privada 24/7
- 2x Parqueamento
- Piscina Comum

Intcrimild",-25.9699400237,32.586272191,Novo,
02a6d83a7c4afb6499d513d7c09989c1,Apartamento T0,12000000.0,,-25.9650597057,32.5845750756,Usado,
2fe80b234ee69f8669655ee8d6ad8897,Apartamento T3,135000.0,"Arrenda se

Apartamento T3 +1

Semi-mobiliado Espaçosa

Com piscina 




Localizada:Polana 

Av: Frederick Engel 

Características do imóvel:

4quartos ( 2 suite) 

1 Wc geral 

1 sala grande 

1 cozinha espaçosa 

Área de serviço

1 andar 

Piscina 

Segurança 24/24

Parqueamento para 2viaturas 

2 tanques de reserva de agua 

Obs: As visitas são marcadas com antecedência 

Valor da renda:135.000 MZN Negociável 

Para obter mais informações sobre o imóvel não hesite em contactar 

Intky",-25.9703602255,32.5860466177,Renovado,
64d16c96f686d09f0f1f4e0c5ca35291,Apartamento T2,130000.0,"Arrenda-se Apartamento T2
No condomínio Aura, Sommerchield II COM BELISSIMA VISTA AO MAR 

- 2 Quartos (1 Suite)
- Sala ampla 
- Cozinha moderna equipada 
- 1 WC comum 
- Mobilado
- Piscina 
- Parqueamento para 2 viaturas

*Renda:* 130 mil Mts negociáveis
Intgildoa",-25.9641987998,32.5814743628,Usado,
dfb5987bdbff8d5c82aad764b1b897d4,Apartamento T3,120000.0,"*ARRENDA-SE | APARTAMENTO T3 SEM MÓVEIS*

*Preço: 120.000 MZN Taxa de condomínio incluso*

*Bairro Polana Cimento A, Av. 24 de julho, próximo ao UP*

* Sala ampla com acesso varanda;
* 3 quartos com roupeiros e 1 dos quais é suíte:
* Cozinha com arrumos;
* Área de serviços;
* 3 Wcs;
* Andar alto;
* Elevador;
* Climatizado;
* Segurança 24h;
* Estacionamento para viaturas;
Zlr",-25.9661974131,32.5838531306,Novo,
ffa12a6a06e3bbfe644742ec94b4caeb,Apartamento T4,,"Arrenda-se Excelente Apartamento T4+1 Mobilado no condomínio olímpic terrace



T4 +1 MOBILADO 
 Totalmente Mobilado;
 Cozinha totalmente equipada (máquina de lavar louça e roupa, geleira e fogão);
 Quatro (4) Quartos com roupeiro (duas suites);
 Termo acumulador;
 Sala ampla;
 Quartos e sala com acesso a varanda;
 Quarto e wc de serviços;
 Total 5 wc´s;
 Vista ao mar ou cidade;
 Totalmente climatizado;
Serviços Opcionais
 Internet;
 TV a cabo;
 Serviço de limpezas;
Oferecemos
 Piscina;
 Ginásio;
 Sauna;
 Quatro (4) elevadores (um de carga);
 Gerador de energia;
 Segurança 24 horas;
 Dois (2) lugares de estacionamento

Preço:
Sem móveis : 5.000 usd.
Com móveis : 6.000 usd",-25.9782377947,32.588096559,Novo,250
11ed240f1a54c45b395f3bfb6aa4b4f9,Apartamento T2,110000.0,"*DIRECTO*

*ARRENDA-SE*_No Condomínio Park Moza Sem Mobília Mas O Proprietário Pode Mobilar Caso O Cliente Queira Com Mobilia_


*Um apartamento T2 localizado na Av. Marginal ao lado do Hotel Glória no condomínio Park Moza*

. 1 Sala open space 
. 2 Quartos suites
. Andar alto
. Vista parcial ao mar
. Piscina comum
. Ginásio comum
. Estacionamento para 1 carro

_Preço Sem Mobilia_ 

*110.000* Mts _Com A Taxa De Condominio Inclusa_

_Preço Com Mobilia_

*125.000* Mts _Com A Taxa De Condominio Inclusa_
Intnn",-25.9666936267,32.5856221009,Novo,
7deaf3e36e4719f48c559c4911c7023a,Apartamento T3,80000.0,"#Arrenda-se apartamento Tipo 3 mobiliado na Avenida Julius Nyerere. MZN: 80.000 

Apartamento espaçoso, climatizado e em bom estado de conservação, 11o andar e último em prédio com elevador.

O imóvel dispõe de: 3 quartos sem 1 suíte
 Escritório
 Sala ampla
 Cozinha americana
 Varanda espaçosa
 casa de banho de empregada.

Renda mensal: 80.000 MT
Valor do condomínio incluído.",-25.9652134385,32.5823034116,,
e3105ef02cbdc29ccc9a1285fc7a0016,Apartamento T3,65000.0,"_Arrenda se Apartamento Tipo3 no Bairro da Coop proximo a rua da França_*

 Segundo andar
 Quartos com ropeiro 
 1 Quarto suit
 3 W/C
 Sala de visita
 Cozinha Americana americana
 Duas varandas
 Climatizada
 Condominio seguro
 Casa com muita luz natural 
 Jardim 
 Parque de diversão
 Estacionamento para dois carros
Valor: 65.000 mil com incluso 
Intronaldom",-25.9700927431,32.5823960148,Novo,
025082fed143cfaa6651fd7d883b923b,Apartamento T3,145000.0,"ARRENDA-SE | APARTAMENTO T3 LUXUOSO COM MÓVEIS*

*Preço: 145.000 MZN Taxa de condomínio incluso*

Bairro Sommerschield 2, Próximo ao Café Solar

* Sala dupla;
* 3 quartos suítes com roupeiros;
* Cozinha equipada;
* Varandas;
* Área de serviços;
* 4 Wcs;
* Climatizado;
* Segurança 24h;
* Estacionamento para 2 viaturas;
agtsmart",-25.9653804648,32.5807271133,Novo,
f2186fe3a50abb8e915a5b05a4cb9efc,Apartamento T2,,"Arrenda-se Apartamento T3 na Rua do Tchamba, Polana por Apenas 850.00 EUROS

3 Quartos (1 Suíte)
2 Casas de Banho
Sala de Estar e de Jantar
Cozinha Equipada
Despensa
Varandas
Área de Serviço

Nb:. Somente pagamento em Euros",-25.9694667779,32.5793195131,Usado,
6fa7b9bd2752dc0ac9444c0c6102d8fa,Apartamento T1,160000.0,"A Arrendar: Apartamentos Luxuosos T1, T2 e T3 Mobilados nas Torres Rani, Av. Marginal

- Quartos equipados, Tv Led
- Sala totalmente Mobilada
- Cozinha Equipada
- Wcs impecaveis
- Internet free
- Varios canais DSTV
- Vista espetacular
- Piscina
- Ginasio
- Alto sistema de seguranca 24h
- Apartamentos protocolares e excelentes para quem tem bom gosto
Localizado na Av. Marginal junto ao Hotel Radisson Blu e proximo ao Gloria Hotel

NB: Temos muito mais imoveis para arrendar e vender, contacte-nos!

- Valor da renda: 
*T1- 2400 USD 
*T2- 3400 USD
*T3- 5400 USD
*Penthouse T4-8000USD

Nota: Temos muito mais apartamentos por arrendar e vender, contacte-nos!

Contactos: (+258) 84/ (telefone) / (telefone) 
Email:  (email)",-25.9645579341,32.5841624191,Usado,
d24c69e0a76b5ef40950e3ec883f9480,Apartamento T0,,,-25.967674811,32.5868917975,Novo,
68a0ee7491772153d1a71447641af786,Apartamento T4,250000.0,"APARTAMENTO T4 NO CONDOMÍNIO PALMAR SOMMERCHIELD II DISPUNIVEL PARA ARRENDAR

Bloco A
5° andar
Apto 15

Tipo 4
2 suites
2 banheiros comuns
1 cozinha
1 sala com varanda frontal e Lateral

Preço: 250.000,00MZN

Ardparkmoza7",-25.9657281041,32.5817505003,Novo,
876560add510df59edfedd3ca047f680,Apartamento T2,160000.0,"Arrenda-se Apartamento T2 Mobilado no Condomínio Toprak.

 2 Quartos;
 1 Suite;
 1 Wc comuns;
 Sala espaçosa ;
 Cozinha americana;
 Varanda;
 Piscina;
 Ginásio
 Climatizado;
 Estacionamento privado;
 Segurança 24/ 24h.

Localizado na Av. Julius Nyerere, esquina com a Av. 24 de Julho bairro da Polana Cimento ’A’

Valor da renda: 160.000 MZN",-25.9643868884,32.5832496338,Novo,
a32f145626de7c1522c4b8d9f99dfece,Apartamento T0,90000.0,,-25.9693153668,32.5794738192,Usado,
8c1f83b774768fdf70cd5292825d52e6,Apartamento T3,,"(telefone) 





Moderno apartamento ideal para quem procura conforto, espaço e qualidade de vida.


Endereço: Sommerschield, Avenida dos Mártires Da Machava, próximo do parque dos continuadores...





Dados complementares: 


* 3 quartos (incluindo 1 suíte)
* Sala ampla e bem iluminada
* Cozinha equipada
* Casa de banho adicional
* Varandas com boa vista 
* Estacionamento na cave 





Comodidades do condomínio:


* Piscina
* Ginásio
* Playground 
* Edifício novo e moderno 




Extras:


* Totalmente mobilado e equipado
* Boa localização(zona privilegiada)
* Segurança e fácil acesso a diversos serviços.






Renda: 3000USD 

Três mil dólares.",-25.9670143426,32.5809028411,Novo,162
43d81cfe84fddcd6eeceeae6dc7edd08,Apartamento T3,16000000.0,,-25.9661216076,32.5809590202,,
4541922a429fac52d02c4692893f3d4f,Apartamento T3,,"Arrenda-se Apartamento T3 Mobilado com Vista ao no condomínio Marisias na Polana com:

- 3 quartos com roupeiros;
- 2 Suites;
- 1 casa de banho comum;
- Cozinha equipada;
- Varanda com vista ao Mar;
- Climatizada;
- Estacionamento para 2 carros;
- Condomínio com piscina e jardim. 

Valor: 160.000,00 Mt",-25.9700733126,32.5793111677,Usado,200
c8a4174f7818eaa13b73bb27d6aa3f64,Apartamento T3,,"Excelente Apartamento T3 no condomínio nova residence, disponível para venda


Descrição do imóvel:


 3 Quartos espacosos (1 em-suite);
 Sala espacosa;
 Cozinha super moderna;
Aparelhos SMEG
 1 casa de banho comum + 1 de servicos;
 Area de servicos;
 Estacionamento para 2 viatura;
 Arrecadação;
 Seguranca 24;


Preço : 450.000 usd neg


Para mais informações sobre o imóvel, não hesite em nos contactar",-25.9662799647,32.5839988606,Novo,180
34ff58c4b4adf1e2ad1b80bc93ee7423,Apartamento T4,6000000.0,"_ Apartamento T4.


_ 1° andar.




 (4) Quartos amplos.
 (3) Casas de banho.
 (1) Sala open space.
 (1) Cozinha open space.
 Área de serviços.
 Água 24hrs.
 Termo-acumulador.
 Ar-condicionados. 
 Condomínio organizado.
 Estacionamento em frente do prédio.




Endereço: Cidade de Maputo, Bairro Central, Av. Karl Marx / Av. Ho Chi Min, próximo do BAÚ.








 (telefone)",-25.9681022306,32.5825161648,Usado,
89342bc6c9cf1858156c8d43c9f72be0,Apartamento T0,,"Apartamento T3 para Arrendar | Condomínio Imoinveste

 200m²
 1 suíte
 Zona de serviço ampla com WC
 Vista mar de todos os quartos
 2 lugares de estacionamento

Condomínio com:
 Parque infantil
 Piscina
 Ginásio
 Localização privilegiada
 USD 3.500/mês
 Disponível a partir de Junho",-25.9671933716,32.5798996615,Novo,
663b598e822453a44be0891e5477a37f,Apartamento T3,,"ARRENDA-SE | APARTAMENTO T3 MOBILADO NO CONDOMÍNIO POLANA VIEW, COM VISTA MAR

Preço sem mobília: 3500 USD taxa de condomínio inclusa

Preço com mobília: 4000 USD Taxa de condomínio inclusa

 AV. JÚLIUS NYERERE, BAIRRO POLANA CIMENTO A

 Andar alto com Vista Mar;
 Sala ampla;
 Cozinha equipada;
 3 quartos 1 dos é suíte com roupeiros;
 Área de serviços;
 Climatizado;
 2 WC;
 Climatizado;
 Estacionamento para 1 viaturas;
 Elevadores;
 Piscina;
 Ginásio;
Segurança 24 h

Para mais informações:
+ (telefone) WhatsApp/Chamada",-25.9664681592,32.5839557074,Novo,200
